N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,OM,Fertility
0.45345345345345345,0.3511450381679389,0.39705882352941174,0.6880733944954124,0.3733333333333333,0.34188034188034194,0.3149717514124294,0.22058823529411767,0.2572533849129594,0.3134328358208955,0.39614783966684014,0.13636363636363638,0.34188034188034183,0.0
0.47147147147147145,0.2290076335877863,0.03431372549019608,0.605504587155963,0.3333333333333333,0.5641025641025642,0.4632768361581921,0.25,0.21856866537717604,0.31840796019900497,0.3914627798021863,0.17045454545454547,0.5641025641025641,0.0
0.7717717717717718,0.282442748091603,0.29248366013071897,0.5229357798165136,0.68,0.6153846153846154,0.16666666666666666,0.39705882352941185,0.2630560928433269,0.2885572139303483,0.40239458615304524,0.20454545454545456,0.6153846153846155,1.0
0.47147147147147145,0.36641221374045807,0.2581699346405229,0.6238532110091736,0.6266666666666667,0.13675213675213677,0.2514124293785311,0.27941176470588236,0.35976789168278533,0.2935323383084577,0.45497136907860486,0.23863636363636367,0.13675213675213677,0.0
0.8288288288288288,0.4122137404580153,0.10294117647058823,0.3853211009174309,0.8266666666666665,0.6666666666666667,0.2584745762711864,0.2941176470588236,0.3307543520309478,0.26865671641791045,0.4606975533576263,0.13636363636363638,0.6666666666666667,1.0
0.6606606606606606,0.29770992366412213,0.12091503267973856,0.5779816513761463,0.17333333333333334,0.39316239316239326,0.3149717514124294,0.27941176470588236,0.3413926499032882,0.3233830845771144,0.4487246225923998,0.10227272727272728,0.3931623931623931,1.0
0.43543543543543545,0.1450381679389313,0.4477124183006536,0.4311926605504582,0.6266666666666667,0.6410256410256411,0.2019774011299435,0.2941176470588236,0.21663442940038688,0.3233830845771144,0.34461218115564807,0.13636363636363638,0.6410256410256411,0.0
0.3963963963963964,0.4122137404580153,0.1895424836601307,0.5963302752293577,0.5066666666666666,0.6666666666666667,0.2514124293785311,0.27941176470588236,0.2272727272727273,0.30845771144278605,0.4018740239458615,0.11363636363636366,0.6666666666666667,0.0
0.7357357357357357,0.1450381679389313,0.20588235294117646,0.743119266055045,0.5466666666666666,0.11965811965811965,0.1313559322033898,0.2647058823529412,0.25435203094777564,0.014925373134328356,0.3966684018740239,0.011363636363636374,0.11965811965811966,1.0
0.3033033033033033,0.3511450381679389,0.1715686274509804,0.6146788990825683,0.7066666666666667,0.16239316239316237,0.2937853107344633,0.3823529411764706,0.22050290135396522,0.26865671641791045,0.370640291514836,0.13636363636363638,0.16239316239316243,0.0
0.8498498498498499,0.2290076335877863,0.2761437908496732,0.4403669724770643,0.6133333333333334,0.13675213675213677,0.307909604519774,0.27941176470588236,0.3191489361702127,0.07960199004975124,0.37688703800104106,0.10227272727272728,0.13675213675213677,1.0
0.3213213213213213,0.267175572519084,0.1715686274509804,0.44954128440366964,0.18666666666666668,0.34188034188034194,0.3149717514124294,0.4117647058823529,0.2272727272727273,0.02487562189054727,0.4497657470067673,0.09090909090909094,0.34188034188034183,0.0
0.960960960960961,0.1603053435114504,0.4477124183006536,0.605504587155963,0.27999999999999997,0.5641025641025642,0.39265536723163846,0.39705882352941185,0.21566731141199227,0.07960199004975124,0.42946382092660074,0.034090909090909095,0.5641025641025641,1.0
0.33933933933933935,0.2290076335877863,0.15522875816993464,0.4311926605504582,0.24,0.4188034188034188,0.2019774011299435,0.39705882352941185,0.3114119922630561,0.03482587064676617,0.4273815720978657,0.04545454545454547,0.4188034188034188,0.0
0.9819819819819819,0.29770992366412213,0.1715686274509804,0.5045871559633023,0.8666666666666666,0.13675213675213677,0.23728813559322032,0.2647058823529412,0.3307543520309478,0.4925373134328358,0.40239458615304524,0.07954545454545456,0.13675213675213677,1.0
0.6426426426426426,0.3816793893129771,0.2761437908496732,0.34862385321100886,0.5466666666666666,0.11965811965811965,0.16666666666666666,0.2647058823529412,0.21566731141199227,0.06467661691542288,0.38157209786569496,0.17045454545454547,0.11965811965811966,1.0
0.924924924924925,0.32824427480916035,0.2238562091503268,0.48623853211009166,0.6266666666666667,0.34188034188034194,0.1313559322033898,0.27941176470588236,0.23500967117988397,0.09950248756218903,0.38729828214471623,0.14772727272727276,0.34188034188034183,1.0
0.8108108108108109,0.1297709923664122,0.32679738562091504,0.3853211009174309,0.44,0.5641025641025642,0.3785310734463277,0.25,0.2446808510638298,0.044776119402985065,0.3930244664237376,0.011363636363636374,0.5641025641025641,1.0
0.22822822822822822,0.3511450381679389,0.3627450980392157,0.6513761467889904,0.6666666666666666,0.5470085470085471,0.4562146892655367,0.4117647058823529,0.2147001934235977,0.9303482587064675,0.39875065070275895,0.04545454545454547,0.5470085470085471,0.0
0.8498498498498499,0.29770992366412213,0.1715686274509804,0.5229357798165136,0.5599999999999999,0.23931623931623935,0.2019774011299435,0.27941176470588236,0.31237911025145065,0.17910447761194026,0.40239458615304524,0.06818181818181819,0.2393162393162393,1.0
0.4894894894894895,0.43511450381679384,0.20588235294117646,0.605504587155963,0.5866666666666667,0.04273504273504273,0.23728813559322032,0.2941176470588236,0.31334622823984526,0.38308457711442784,0.43310775637688703,0.07954545454545456,0.04273504273504274,0.0
0.5855855855855856,0.2290076335877863,0.10294117647058823,0.5963302752293577,0.68,0.11965811965811965,0.2937853107344633,0.39705882352941185,0.2272727272727273,0.004975124378109457,0.3867777199375325,0.10227272727272728,0.11965811965811966,0.0
0.3213213213213213,0.1603053435114504,0.29248366013071897,0.568807339449541,0.3333333333333333,0.09401709401709402,0.2019774011299435,0.36764705882352944,0.2379110251450677,0.2736318407960199,0.3820926600728787,0.14772727272727276,0.09401709401709403,0.0
0.4894894894894895,0.2137404580152672,0.46568627450980393,0.642201834862385,0.5733333333333334,0.3162393162393163,0.2937853107344633,0.3823529411764706,0.2446808510638298,0.31840796019900497,0.3940655908381051,0.13636363636363638,0.3162393162393163,0.0
0.0960960960960961,0.3511450381679389,0.2761437908496732,0.6330275229357798,0.7733333333333334,0.5641025641025642,0.3785310734463277,0.2941176470588236,0.4090909090909091,0.36815920398009944,0.3966684018740239,0.17045454545454547,0.5641025641025641,0.0
0.43543543543543545,0.2290076335877863,0.32679738562091504,0.642201834862385,0.44,0.5470085470085471,0.4562146892655367,0.2941176470588236,0.31237911025145065,0.16915422885572134,0.4492451847995836,0.21590909090909094,0.5470085470085471,0.0
0.15015015015015015,0.29770992366412213,0.5522875816993464,0.6880733944954124,0.6266666666666667,0.7948717948717949,0.39265536723163846,0.4558823529411765,0.21663442940038688,0.7213930348258706,0.4237376366475794,0.011363636363636374,0.7948717948717949,0.0
0.5645645645645646,0.2137404580152672,0.3790849673202614,0.5963302752293577,0.5599999999999999,0.8461538461538463,0.2019774011299435,0.39705882352941185,0.2272727272727273,0.5024875621890547,0.3774076002082249,0.09090909090909094,0.8461538461538463,0.0
0.4894894894894895,0.8896552321702437,0.5179738562091504,0.532110091743119,0.32,0.6153846153846154,0.23728813559322032,0.3823529411764706,0.2379110251450677,0.2736318407960199,0.38885996876626755,0.04545454545454547,0.6153846153846155,0.0
0.5915506880319593,0.32824427480916035,0.10294117647058823,0.4220183486238529,0.44,0.6153846153846154,0.15254237288135591,0.39705882352941185,0.2388781431334623,0.31840796019900497,0.37636647579385735,0.06818181818181819,0.6153846153846155,0.0
0.6216216216216216,0.267175572519084,0.03431372549019608,0.4311926605504582,0.5066666666666666,0.13675213675213677,0.23022598870056496,0.39705882352941185,0.3413926499032882,0.3731343283582089,0.4596564289432587,0.07954545454545456,0.13675213675213677,0.0
0.4144144144144144,0.2137404580152672,0.15522875816993464,0.5137614678899075,0.5599999999999999,0.16239316239316237,0.2514124293785311,0.2647058823529412,0.3114119922630561,0.0,0.45445080687142114,0.022727272727272735,0.16239316239316243,0.0
0.2822822822822823,0.4122137404580153,0.12091503267973856,0.4678899082568802,0.5066666666666666,0.3675213675213676,0.2019774011299435,0.25,0.3114119922630561,0.417910447761194,0.3820926600728787,0.034090909090909095,0.36752136752136755,0.0
0.5645645645645646,0.29770992366412213,0.1715686274509804,0.532110091743119,0.30666666666666664,0.5897435897435899,0.2937853107344633,0.4117647058823529,0.21566731141199227,0.417910447761194,0.3774076002082249,0.034090909090909095,0.5897435897435898,0.0
0.3213213213213213,0.1603053435114504,0.3627450980392157,0.3394495412844035,0.5199999999999999,0.5641025641025642,0.39265536723163846,0.39705882352941185,0.21663442940038688,0.36815920398009944,0.4096824570536179,0.13636363636363638,0.5641025641025641,0.0
0.43543543543543545,0.29770992366412213,0.2761437908496732,0.4770642201834863,0.22666666666666666,0.04273504273504273,0.2019774011299435,0.23529411764705885,0.2272727272727273,0.26368159203980096,0.37688703800104106,0.04545454545454547,0.04273504273504274,0.0
0.03903903903903904,0.2290076335877863,0.3790849673202614,0.5229357798165136,0.6,0.017094017094017085,0.3785310734463277,0.23529411764705885,0.3114119922630561,0.16915422885572134,0.42321707444039564,0.13636363636363638,0.017094017094017103,0.0
0.5645645645645646,0.32824427480916035,0.3627450980392157,0.5045871559633023,0.5066666666666666,0.0,0.3382768361581921,0.4558823529411765,0.6615087040618955,0.7313432835820894,0.44351900052056226,0.7613636363636364,0.0,0.0
0.33933933933933935,0.3511450381679389,0.5522875816993464,0.4311926605504582,0.5199999999999999,0.33333333333333337,0.4872881355932204,0.6470588235294118,0.4274661508704062,0.37810945273631835,0.6626756897449245,0.4772727272727273,0.33333333333333337,0.0
0.5465465465465466,0.24427480916030533,0.2761437908496732,0.4678899082568802,0.5733333333333334,0.08547008547008549,0.6793785310734463,0.7794117647058825,0.7553191489361701,0.716417910447761,0.4955752212389381,0.2954545454545455,0.08547008547008546,0.0
0.24624624624624625,0.29770992366412213,0.1715686274509804,0.6880733944954124,0.5466666666666666,0.4188034188034188,0.317090395480226,0.5867329905855645,0.5909090909090909,0.8855721393034826,0.3852160333159812,0.556818181818182,0.4188034188034188,0.0
0.47147147147147145,0.3511450381679389,0.3627450980392157,0.6238532110091736,0.32,0.2478632478632479,0.5727401129943502,0.6764705882352942,0.511605415860735,0.5771144278606964,0.6840187402394586,0.4090909090909091,0.24786324786324784,0.0
0.43543543543543545,0.3969465648854961,0.1715686274509804,0.605504587155963,0.5599999999999999,0.16239316239316237,0.4018361581920904,0.6029411764705882,0.8558994197292069,0.26865671641791045,0.9593961478396668,0.21590909090909094,0.16239316239316243,0.0
0.26426426426426425,0.282442748091603,0.15522875816993464,0.5229357798165136,0.44,0.8290598290598292,0.7429378531073446,0.4117647058823529,0.7059961315280464,0.35323383084577115,0.6028110359187923,0.31818181818181823,0.8290598290598291,0.0
0.6036036036036037,0.3511450381679389,0.2238562091503268,0.41284403669724756,0.41333333333333333,0.4957264957264958,0.2740112994350282,0.3235294117647059,0.42069632495164405,0.626865671641791,0.6491410723581468,0.7159090909090908,0.49572649572649574,0.0
0.47147147147147145,0.29770992366412213,0.34477124183006536,0.5596330275229356,0.5599999999999999,0.2478632478632479,0.5296610169491526,0.8088235294117648,0.7572533849129593,0.8208955223880595,0.4955752212389381,0.840909090909091,0.24786324786324784,0.0
0.7717717717717718,0.32824427480916035,0.1895424836601307,0.41284403669724756,0.2933333333333333,0.5811965811965812,0.7853107344632768,0.5882352941176471,0.48839458413926495,0.27860696517412936,0.5944820406038521,0.5795454545454546,0.5811965811965812,1.0
0.6426426426426426,0.183206106870229,0.32679738562091504,0.6513761467889904,0.5733333333333334,0.33333333333333337,0.423728813559322,0.6470588235294118,0.8752417794970986,0.3731343283582089,0.43987506507027596,0.4772727272727273,0.33333333333333337,0.0
0.45345345345345345,0.3511450381679389,0.20588235294117646,0.6146788990825683,0.30666666666666664,0.0,0.3382768361581921,0.4558823529411765,0.7059961315280464,0.6119402985074626,0.9099427381572097,0.31818181818181823,0.0,0.0
0.6216216216216216,0.3969465648854961,0.3627450980392157,0.605504587155963,0.41333333333333333,0.4188034188034188,0.21045197740112995,0.7352941176470588,0.7553191489361701,0.8756218905472636,0.49036959916710043,0.4090909090909091,0.4188034188034188,0.0
0.2822822822822823,0.1603053435114504,0.1715686274509804,0.6880733944954124,0.68,0.2478632478632479,0.5084745762711864,0.4264705882352941,0.4661508704061896,0.29850746268656714,0.5700156168662155,0.2840909090909091,0.24786324786324784,0.0
0.6036036036036037,0.2137404580152672,0.08660130718954248,0.5229357798165136,0.45333333333333337,0.6666666666666667,0.6151129943502824,0.5882352941176471,0.8713733075435203,0.46268656716417905,0.2592399791775117,0.4318181818181819,0.6666666666666667,0.0
0.3963963963963964,0.3511450381679389,0.1895424836601307,0.5045871559633023,0.5466666666666666,0.16239316239316237,0.15254237288135591,0.25,0.25435203094777564,0.42288557213930345,0.3966684018740239,0.09090909090909094,0.16239316239316243,0.0
0.7177177177177178,0.8854961832061069,0.5343137254901961,0.20183486238532072,0.5866666666666667,0.13675213675213677,0.17372881355932204,0.23529411764705885,0.21566731141199227,0.16417910447761191,0.34513274336283184,0.20454545454545456,0.13675213675213677,1.0
0.07507507507507508,0.3969465648854961,0.1715686274509804,0.5963302752293577,0.41333333333333333,0.3675213675213676,0.2514124293785311,0.2647058823529412,0.30174081237911027,0.2338308457711443,0.3456533055700156,0.13636363636363638,0.36752136752136755,0.0
0.5105105105105106,0.46564885496183206,0.29248366013071897,0.6513761467889904,0.5599999999999999,0.5897435897435899,0.2019774011299435,0.23529411764705885,0.2572533849129594,0.18905472636815918,0.3982300884955752,0.17045454545454547,0.5897435897435898,0.0
0.6966966966966966,0.3129770992366412,0.29248366013071897,0.6880733944954124,0.3733333333333333,0.06837606837606837,0.1313559322033898,0.25,0.2195357833655706,0.2885572139303483,0.3919833420093701,0.04545454545454547,0.06837606837606838,1.0
0.43543543543543545,0.282442748091603,0.2761437908496732,0.6330275229357798,0.45333333333333337,0.11965811965811965,0.2019774011299435,0.39705882352941185,0.2147001934235977,0.3233830845771144,0.23581467985424254,0.06818181818181819,0.11965811965811966,0.0
0.3783783783783784,0.43511450381679384,0.46568627450980393,0.6513761467889904,0.5066666666666666,0.5897435897435899,0.2937853107344633,0.2941176470588236,0.3239845261121857,0.2736318407960199,0.2925559604372722,0.034090909090909095,0.5897435897435898,0.0
0.3963963963963964,0.36641221374045807,0.3627450980392157,0.6972477064220177,0.48000000000000004,0.6153846153846154,0.24435028248587568,0.2941176470588236,0.2388781431334623,0.22885572139303484,0.3466944299843831,0.0,0.6153846153846155,0.0
0.5285285285285285,0.4122137404580153,0.39705882352941174,0.6605504587155957,0.5599999999999999,0.34188034188034194,0.3785310734463277,0.2941176470588236,0.2195357833655706,0.1741293532338308,0.3466944299843831,0.14772727272727276,0.34188034188034183,0.0
0.6216216216216216,0.3816793893129771,0.2581699346405229,0.678899082568807,0.5866666666666667,0.3162393162393163,0.4632768361581921,0.39705882352941185,0.31237911025145065,0.2885572139303483,0.3503383654346694,0.034090909090909095,0.3162393162393163,0.0
0.6786786786786787,0.48091603053435106,0.1895424836601307,0.6880733944954124,0.3733333333333333,0.5641025641025642,0.2019774011299435,0.25,0.2253384912959381,0.2736318407960199,0.39875065070275895,0.06818181818181819,0.5641025641025641,1.0
0.6606606606606606,0.46564885496183206,0.4133986928104575,0.6330275229357798,0.32,0.5213675213675214,0.2937853107344633,0.25,0.3307543520309478,0.3233830845771144,0.3977095262883914,0.10227272727272728,0.5213675213675214,1.0
0.7357357357357357,0.8896552321702437,0.3790849673202614,0.7339449541284397,0.25333333333333335,0.2649572649572649,0.3220338983050848,0.2647058823529412,0.2446808510638298,0.1741293532338308,0.4487246225923998,0.17045454545454547,0.264957264957265,1.0
0.5465465465465466,0.3129770992366412,0.39705882352941174,0.605504587155963,0.45333333333333337,0.29059829059829057,0.39265536723163846,0.4264705882352941,0.25241779497098643,0.2736318407960199,0.43779281624154087,0.04545454545454547,0.2905982905982906,0.0
0.5855855855855856,0.5114503816793893,0.5,0.743119266055045,0.4266666666666667,0.5470085470085471,0.2019774011299435,0.2941176470588236,0.2147001934235977,0.26865671641791045,0.38261322228006245,0.022727272727272735,0.5470085470085471,0.0
0.6036036036036037,0.46564885496183206,0.3627450980392157,0.6330275229357798,0.5333333333333333,0.5213675213675214,0.2514124293785311,0.3088235294117648,0.3413926499032882,0.31840796019900497,0.44351900052056226,0.011363636363636374,0.5213675213675214,0.0
0.4894894894894895,0.43511450381679384,0.34477124183006536,0.6146788990825683,0.6,0.11965811965811965,0.3290960451977401,0.4705882352941177,0.3413926499032882,0.27860696517412936,0.39614783966684014,0.13636363636363638,0.11965811965811966,0.0
0.8678678678678678,0.3511450381679389,0.7238562091503268,0.5871559633027515,0.46666666666666673,0.4957264957264958,0.2514124293785311,0.3088235294117648,0.35203094777562866,0.16915422885572134,0.34461218115564807,0.17045454545454547,0.49572649572649574,1.0
0.9039039039039038,0.916030534351145,0.1715686274509804,0.4036697247706423,0.32,0.6153846153846154,0.22316384180790957,0.3235294117647059,0.21760154738878143,0.26865671641791045,0.39614783966684014,0.04545454545454547,0.6153846153846155,1.0
0.6426426426426426,0.1603053435114504,0.43137254901960786,0.49541284403669694,0.3466666666666667,0.34188034188034194,0.2514124293785311,0.2941176470588236,0.21856866537717604,0.2835820895522388,0.4497657470067673,0.06818181818181819,0.34188034188034183,0.0
0.924924924924925,0.717557251908397,0.6372549019607843,0.3119266055045868,0.44,0.34188034188034194,0.2019774011299435,0.25,0.22920696324951645,0.3233830845771144,0.4482040603852161,0.06818181818181819,0.34188034188034183,1.0
0.960960960960961,0.6335877862595419,0.7075163398692811,0.12844036697247668,0.6266666666666667,0.11965811965811965,0.23728813559322032,0.23529411764705885,0.23404255319148937,0.31840796019900497,0.43310775637688703,0.10227272727272728,0.11965811965811966,1.0
0.8498498498498499,0.3129770992366412,0.5866013071895425,0.7706422018348618,0.64,0.3675213675213676,0.24435028248587568,0.23529411764705885,0.3404255319148936,0.3283582089552239,0.38625715773034874,0.13636363636363638,0.36752136752136755,1.0
0.6966966966966966,0.5343511450381679,0.2761437908496732,0.22018348623853215,0.4266666666666667,0.04273504273504273,0.2584745762711864,0.25,0.344294003868472,0.27860696517412936,0.3919833420093701,0.04545454545454547,0.04273504273504274,1.0
0.6216216216216216,0.3511450381679389,0.4563571550451433,0.49541284403669694,0.11999999999999995,0.5897435897435899,0.2725988700564972,0.27941176470588236,0.25435203094777564,0.2885572139303483,0.34617386777719933,0.06818181818181819,0.5897435897435898,1.0
0.7537537537537538,0.7633587786259542,0.673202614379085,0.5871559633027515,0.5333333333333333,0.6153846153846154,0.3785310734463277,0.25,0.2147001934235977,0.34328358208955223,0.3940655908381051,0.06818181818181819,0.6153846153846155,1.0
0.8498498498498499,0.282442748091603,0.8284313725490197,0.22018348623853215,0.14666666666666664,0.23931623931623935,0.4562146892655367,0.25,0.2640232108317215,0.36815920398009944,0.3914627798021863,0.10227272727272728,0.2393162393162393,1.0
0.43543543543543545,0.6335877862595419,0.20588235294117646,0.12844036697247668,0.4266666666666667,0.29059829059829057,0.2019774011299435,0.39705882352941185,0.2640232108317215,0.42288557213930345,0.4336283185840708,0.10227272727272728,0.2905982905982906,0.0
0.7927927927927928,0.648854961832061,0.4133986928104575,0.4036697247706423,0.14666666666666664,0.2649572649572649,0.2725988700564972,0.27941176470588236,0.25531914893617025,0.17910447761194026,0.3368037480478917,0.04545454545454547,0.264957264957265,1.0
0.9039039039039038,0.29770992366412213,0.9656862745098039,0.49541284403669694,0.30666666666666664,0.11965811965811965,0.2019774011299435,0.3088235294117648,0.2195357833655706,0.014925373134328356,0.39614783966684014,0.011363636363636374,0.11965811965811966,1.0
0.8678678678678678,0.3969465648854961,0.5343137254901961,0.3119266055045868,0.2133333333333333,0.13675213675213677,0.24435028248587568,0.2941176470588236,0.22920696324951645,0.26865671641791045,0.38157209786569496,0.034090909090909095,0.13675213675213677,1.0
0.6426426426426426,0.8702290076335878,0.43137254901960786,0.4036697247706423,0.6,0.4188034188034188,0.3220338983050848,0.2941176470588236,0.21856866537717604,0.17910447761194026,0.3867777199375325,0.022727272727272735,0.4188034188034188,1.0
0.35735735735735735,0.183206106870229,0.1715686274509804,0.5871559633027515,0.18666666666666668,0.5811965811965812,0.2740112994350282,0.27941176470588236,0.48839458413926495,0.46268656716417905,0.323269130661114,0.4772727272727273,0.5811965811965812,0.0
0.8498498498498499,0.3816793893129771,0.39705882352941174,0.49541284403669694,0.64,0.6666666666666667,0.5084745762711864,0.4558823529411765,0.22243713733075435,0.38308457711442784,0.7761582509109838,0.6022727272727274,0.6666666666666667,1.0
0.960960960960961,0.4961832061068702,0.8284313725490197,0.3119266055045868,0.5199999999999999,0.0,0.317090395480226,0.6470588235294118,0.758220502901354,0.21890547263681592,0.5799062988027069,0.26136363636363635,0.0,1.0
0.8288288288288288,0.29770992366412213,0.34477124183006536,0.12844036697247668,0.49333333333333323,0.5811965811965812,0.423728813559322,0.25,0.3868471953578337,0.5771144278606964,0.2290473711608537,0.4090909090909091,0.5811965811965812,1.0
0.6036036036036037,0.5954198473282442,0.5,0.4036697247706423,0.2933333333333333,0.4188034188034188,0.2528248587570621,0.22058823529411767,0.8520309477756285,0.46766169154228854,0.47943779281624155,0.2954545454545455,0.4188034188034188,1.0
0.7537537537537538,0.11450381679389317,0.46568627450980393,0.3119266055045868,0.14666666666666664,0.16239316239316237,0.3382768361581921,0.44117647058823534,0.9970986460348161,0.38805970149253727,0.5419052576782926,0.6931818181818183,0.16239316239316243,1.0
0.6606606606606606,0.5801526717557252,0.5522875816993464,0.22018348623853215,0.1333333333333333,0.8290598290598292,0.423728813559322,0.6029411764705882,0.700193423597679,0.7213930348258706,0.7922956793336804,0.23863636363636367,0.8290598290598291,1.0
0.8108108108108109,0.3511450381679389,0.4133986928104575,0.12844036697247668,0.18666666666666668,0.5811965811965812,0.21045197740112995,0.2647058823529412,0.5909090909090909,0.43283582089552236,0.24674648620510145,0.4772727272727273,0.5811965811965812,1.0
0.6966966966966966,0.4961832061068702,0.5686274509803921,0.49541284403669694,0.6,0.2478632478632479,0.317090395480226,0.4705882352941177,0.17794970986460348,0.46268656716417905,0.6220718375845914,0.31818181818181823,0.24786324786324784,1.0
0.7537537537537538,0.5343511450381679,0.5343137254901961,0.5871559633027515,0.17333333333333334,0.7521367521367522,0.4872881355932204,0.5588235294117647,0.764990328820116,0.21890547263681592,0.43883394065590836,0.4090909090909091,0.7521367521367521,1.0
0.7357357357357357,0.3129770992366412,0.6209150326797386,0.22018348623853215,0.64,0.33333333333333337,0.6362994350282486,0.27941176470588236,0.5618955512572533,0.22885572139303484,0.5283706402915148,0.2840909090909091,0.33333333333333337,1.0
0.8678678678678678,0.5648854961832062,0.8284313725490197,0.4036697247706423,0.6133333333333334,0.0,0.2528248587570621,0.3823529411764706,0.700193423597679,0.5671641791044775,0.6845393024466424,0.6250000000000001,0.0,1.0
0.45345345345345345,0.282442748091603,0.5179738562091504,0.49541284403669694,0.5333333333333333,0.16239316239316237,0.3382768361581921,0.3088235294117648,0.3781431334622824,0.49751243781094523,0.907339927121291,0.31818181818181823,0.16239316239316243,0.0
0.8108108108108109,0.3816793893129771,0.43137254901960786,0.5871559633027515,0.5199999999999999,0.6666666666666667,0.423728813559322,0.2941176470588236,0.5918762088974855,0.26865671641791045,0.5679333680374805,0.45454545454545464,0.6666666666666667,1.0
0.7177177177177178,0.5954198473282442,0.5343137254901961,0.3119266055045868,0.22666666666666666,0.2478632478632479,0.2959039548022599,0.5588235294117647,0.4651837524177949,0.8706467661691542,0.9947943779281624,0.12500000000000003,0.24786324786324784,1.0
0.6036036036036037,0.29770992366412213,0.5,0.22018348623853215,0.05333333333333331,0.4957264957264958,0.6362994350282486,0.3235294117647059,0.8810444874274661,0.21890547263681592,0.5835502342529932,0.26136363636363635,0.49572649572649574,0.0
0.6786786786786787,0.748091603053435,0.6372549019607843,0.4036697247706423,0.2933333333333333,0.4188034188034188,0.3382768361581921,0.3823529411764706,0.1286266924564797,0.34328358208955223,0.3914627798021863,0.5000000000000001,0.4188034188034188,1.0
0.960960960960961,0.6793893129770993,0.7581699346405228,0.49541284403669694,0.5466666666666666,0.33333333333333337,0.46610169491525427,0.27941176470588236,0.23404255319148937,0.2835820895522388,0.6215512753774076,0.6250000000000001,0.33333333333333337,1.0
0.47147147147147145,0.717557251908397,0.4477124183006536,0.5871559633027515,0.49333333333333323,0.08547008547008549,0.35946327683615825,0.4117647058823529,0.8065764023210832,0.5771144278606964,0.7496095783446122,0.2954545454545455,0.08547008547008546,0.0
0.7357357357357357,0.32824427480916035,0.20588235294117646,0.7706422018348618,0.46666666666666673,0.0,0.4872881355932204,0.25,0.5918762088974855,0.46268656716417905,0.16345653305570015,0.4090909090909091,0.0,1.0
0.9039039039039038,0.9007633587786259,0.2581699346405229,0.8623853211009171,0.30666666666666664,0.5811965811965812,0.23163841807909602,0.2941176470588236,0.3684719535783365,0.8706467661691542,0.47943779281624155,0.26136363636363635,0.5811965811965812,1.0
0.6966966966966966,0.19847328244274812,0.5686274509803921,0.3119266055045868,0.3733333333333333,0.8290598290598292,0.423728813559322,0.6176470588235294,0.2940038684719536,0.24875621890547261,0.36647579385736595,0.38636363636363646,0.8290598290598291,1.0
0.7717717717717718,0.3129770992366412,0.32679738562091504,0.9541284403669719,0.48000000000000004,0.08547008547008549,0.317090395480226,0.36764705882352944,0.758220502901354,0.3233830845771144,0.42165538781884443,0.21590909090909094,0.08547008547008546,1.0
0.9429429429429429,0.43511450381679384,0.8104575163398693,0.4036697247706423,0.44,0.4957264957264958,0.2528248587570621,0.2647058823529412,0.16924564796905223,0.19402985074626863,0.7256637168141593,0.4090909090909091,0.49572649572649574,1.0
0.6216216216216216,0.8015267175572519,0.34477124183006536,0.8623853211009171,0.41333333333333333,0.9145299145299145,0.6362994350282486,0.3235294117647059,0.27176015473887816,0.6169154228855721,0.7761582509109838,0.2954545454545455,0.9145299145299146,1.0
0.6036036036036037,0.5801526717557252,0.3104575163398693,0.3119266055045868,0.5199999999999999,0.6666666666666667,0.3382768361581921,0.3823529411764706,0.4158607350096712,0.6616915422885571,0.4242581988547631,0.45454545454545464,0.6666666666666667,1.0
0.8288288288288288,0.48091603053435106,0.5522875816993464,0.5871559633027515,0.5866666666666667,0.7521367521367522,0.5727401129943502,0.5588235294117647,0.5918762088974855,0.4079601990049751,0.3185840707964602,0.26136363636363635,0.7521367521367521,1.0
0.6606606606606606,0.282442748091603,0.6029411764705882,0.7706422018348618,0.1333333333333333,0.4188034188034188,0.18926553672316382,0.3088235294117648,0.6586073500967118,0.36815920398009944,0.4752732951587715,0.4318181818181819,0.4188034188034188,1.0
0.8678678678678678,0.5114503816793893,0.7075163398692811,0.3119266055045868,0.19999999999999996,0.2478632478632479,0.317090395480226,0.7205882352941178,0.27466150870406186,0.46268656716417905,0.5694950546590318,0.31818181818181823,0.24786324786324784,1.0
0.47147147147147145,0.32824427480916035,0.5866013071895425,0.5053889970738016,0.16,0.0,0.5084745762711864,0.2647058823529412,0.18085106382978725,0.8756218905472636,0.9083810515356584,0.6477272727272729,0.0,0.0
0.9039039039039038,0.5343511450381679,0.5686274509803921,0.4036697247706423,0.2133333333333333,0.4957264957264958,0.6362994350282486,0.3823529411764706,0.34622823984526113,0.6169154228855721,0.6736074960957835,0.2840909090909091,0.49572649572649574,1.0
0.6966966966966966,0.4122137404580153,0.7941176470588235,0.22018348623853215,0.64,0.6666666666666667,0.3382768361581921,0.27941176470588236,0.23114119922630563,0.38805970149253727,0.32378969286829773,0.12500000000000003,0.6666666666666667,1.0
0.3033033033033033,0.29770992366412213,0.4820261437908497,0.3119266055045868,0.7333333333333334,0.08547008547008549,0.2528248587570621,0.2941176470588236,0.6102514506769826,0.26368159203980096,0.5856324830817282,0.38636363636363646,0.08547008547008546,0.0
0.7357357357357357,0.5343511450381679,0.43137254901960786,0.4036697247706423,0.013333333333333308,0.2478632478632479,0.423728813559322,0.36764705882352944,0.2901353965183752,0.5771144278606964,0.2675689744924518,0.19318181818181823,0.24786324786324784,1.0
